data,mes,dia_semana,maquina,tipo_maquina,turno,operador,producao,capacidade_maxima,tempo_parado_min,motivo_parada,temperatura_celsius,eficiencia,status,producao_normalizada,mes_num
2025-05-08,May 2025,Thursday,M3,Prensa Hidráulica,Tarde,João Pereira,111.0,140,0.0,Sem parada,88.5,0.7928571428571428,Normal,0.11188811188811189,5
2025-02-12,February 2025,Wednesday,M5,Solda Robotica,Tarde,João Pereira,114.0,120,0.0,Sem parada,71.9,0.95,Ótimo,0.13286713286713286,2
2025-05-06,May 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,125.0,120,0.0,Sem parada,76.6,1.0,Ótimo,0.2097902097902098,5
2025-01-17,January 2025,Friday,M3,Prensa Hidráulica,Manhã,Maria Lima,140.0,140,0.0,Sem parada,94.8,1.0,Ótimo,0.3146853146853147,1
2025-04-17,April 2025,Thursday,M3,Prensa Hidráulica,Tarde,Maria Lima,130.0,140,0.0,Sem parada,92.6,0.9285714285714286,Ótimo,0.24475524475524477,4
2025-04-24,April 2025,Thursday,M4,Injetora,Manhã,Pedro Santos,187.0,200,0.0,Sem parada,91.5,0.935,Ótimo,0.6433566433566433,4
2025-02-26,February 2025,Wednesday,M3,Prensa Hidráulica,Noite,João Pereira,132.0,140,0.0,Sem parada,91.4,0.9428571428571428,Ótimo,0.25874125874125875,2
2025-01-14,January 2025,Tuesday,M3,Prensa Hidráulica,Noite,Ana Souza,138.0,140,0.0,Sem parada,92.9,0.9857142857142858,Ótimo,0.3006993006993007,1
2025-03-12,March 2025,Wednesday,M1,Torno CNC,Tarde,Pedro Santos,147.0,160,5.0,Falta de insumo,75.0,0.91875,Ótimo,0.36363636363636365,3
2025-05-23,May 2025,Friday,M2,Fresadora,Tarde,Maria Lima,183.0,180,0.0,Sem parada,88.5,1.0,Ótimo,0.6153846153846154,5
2025-04-02,April 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Maria Lima,145.0,140,0.0,Sem parada,93.2,1.0,Ótimo,0.34965034965034963,4
2025-01-20,January 2025,Monday,M1,Torno CNC,Noite,Ana Souza,175.0,160,0.0,Sem parada,72.7,1.0,Ótimo,0.5594405594405595,1
2025-06-02,June 2025,Monday,M5,Solda Robotica,Tarde,Ana Souza,111.0,120,0.0,Sem parada,68.1,0.925,Ótimo,0.11188811188811189,6
2025-03-24,March 2025,Monday,M5,Solda Robotica,Tarde,Carlos Silva,130.0,120,36.0,Manutenção preventiva,69.1,1.0,Ótimo,0.24475524475524477,3
2025-01-27,January 2025,Monday,M4,Injetora,Manhã,Pedro Santos,206.0,200,0.0,Sem parada,92.9,1.0,Ótimo,0.7762237762237763,1
2025-01-28,January 2025,Tuesday,M3,Prensa Hidráulica,Noite,João Pereira,134.0,140,0.0,Sem parada,85.8,0.9571428571428572,Ótimo,0.2727272727272727,1
2025-06-13,June 2025,Friday,M4,Injetora,Noite,Ana Souza,198.0,200,0.0,Sem parada,88.8,0.99,Ótimo,0.7202797202797203,6
2025-02-06,February 2025,Thursday,M4,Injetora,Tarde,Ana Souza,215.0,200,0.0,Sem parada,92.4,1.0,Ótimo,0.8391608391608392,2
2025-01-13,January 2025,Monday,M1,Torno CNC,Noite,Maria Lima,128.0,160,53.0,Manutenção preventiva,73.3,0.8,Normal,0.23076923076923078,1
2025-04-23,April 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,151.0,140,0.0,Sem parada,91.4,1.0,Ótimo,0.3916083916083916,4
2025-01-20,January 2025,Monday,M3,Prensa Hidráulica,Tarde,Carlos Silva,134.0,140,0.0,Sem parada,93.1,0.9571428571428572,Ótimo,0.2727272727272727,1
2025-05-16,May 2025,Friday,M3,Prensa Hidráulica,Tarde,Pedro Santos,141.0,140,0.0,Sem parada,91.3,1.0,Ótimo,0.32167832167832167,5
2025-03-19,March 2025,Wednesday,M4,Injetora,Tarde,Pedro Santos,196.0,200,0.0,Sem parada,93.2,0.98,Ótimo,0.7062937062937062,3
2025-01-23,January 2025,Thursday,M3,Prensa Hidráulica,Manhã,Maria Lima,140.0,140,0.0,Sem parada,85.7,1.0,Ótimo,0.3146853146853147,1
2025-05-14,May 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,122.0,120,0.0,Sem parada,69.1,1.0,Ótimo,0.1888111888111888,5
2025-06-20,June 2025,Friday,M4,Injetora,Manhã,Maria Lima,219.0,200,0.0,Sem parada,94.6,1.0,Ótimo,0.8671328671328671,6
2025-06-19,June 2025,Thursday,M2,Fresadora,Tarde,Carlos Silva,178.0,180,0.0,Sem parada,87.3,0.9888888888888889,Ótimo,0.5804195804195804,6
2025-04-17,April 2025,Thursday,M5,Solda Robotica,Tarde,João Pereira,125.0,120,0.0,Sem parada,69.1,1.0,Ótimo,0.2097902097902098,4
2025-06-04,June 2025,Wednesday,M4,Injetora,Noite,Carlos Silva,175.0,200,0.0,Sem parada,96.3,0.875,Ótimo,0.5594405594405595,6
2025-05-14,May 2025,Wednesday,M1,Torno CNC,Tarde,Pedro Santos,145.0,160,0.0,Sem parada,76.1,0.90625,Ótimo,0.34965034965034963,5
2025-02-05,February 2025,Wednesday,M4,Injetora,Manhã,Ana Souza,189.0,200,0.0,Sem parada,104.1,0.945,Ótimo,0.6573426573426573,2
2025-06-09,June 2025,Monday,M3,Prensa Hidráulica,Tarde,Pedro Santos,134.0,140,35.0,Setup de máquina,77.3,0.9571428571428572,Ótimo,0.2727272727272727,6
2025-03-20,March 2025,Thursday,M5,Solda Robotica,Noite,Carlos Silva,118.0,120,0.0,Sem parada,65.1,0.9833333333333333,Ótimo,0.16083916083916083,3
2025-05-28,May 2025,Wednesday,M5,Solda Robotica,Noite,Carlos Silva,129.0,120,0.0,Sem parada,72.6,1.0,Ótimo,0.23776223776223776,5
2025-01-21,January 2025,Tuesday,M4,Injetora,Manhã,Maria Lima,172.0,200,0.0,Sem parada,94.7,0.86,Ótimo,0.5384615384615384,1
2025-02-28,February 2025,Friday,M4,Injetora,Noite,Maria Lima,211.0,200,0.0,Sem parada,99.8,1.0,Ótimo,0.8111888111888111,2
2025-01-01,January 2025,Wednesday,M1,Torno CNC,Tarde,Carlos Silva,168.0,160,0.0,Sem parada,82.6,1.0,Ótimo,0.5104895104895105,1
2025-01-10,January 2025,Friday,M3,Prensa Hidráulica,Tarde,João Pereira,134.0,140,0.0,Sem parada,95.4,0.9571428571428572,Ótimo,0.2727272727272727,1
2025-03-06,March 2025,Thursday,M3,Prensa Hidráulica,Noite,Pedro Santos,124.0,140,0.0,Sem parada,85.1,0.8857142857142857,Ótimo,0.20279720279720279,3
2025-06-23,June 2025,Monday,M3,Prensa Hidráulica,Manhã,Pedro Santos,129.0,140,0.0,Sem parada,85.8,0.9214285714285714,Ótimo,0.23776223776223776,6
2025-03-31,March 2025,Monday,M3,Prensa Hidráulica,Manhã,Ana Souza,153.0,140,0.0,Sem parada,91.8,1.0,Ótimo,0.40559440559440557,3
2025-06-03,June 2025,Tuesday,M5,Solda Robotica,Tarde,João Pereira,136.0,120,0.0,Sem parada,65.3,1.0,Ótimo,0.2867132867132867,6
2025-06-03,June 2025,Tuesday,M1,Torno CNC,Tarde,Ana Souza,171.0,160,0.0,Sem parada,78.6,1.0,Ótimo,0.5314685314685315,6
2025-06-06,June 2025,Friday,M5,Solda Robotica,Tarde,João Pereira,112.0,120,0.0,Sem parada,70.4,0.9333333333333333,Ótimo,0.11888111888111888,6
2025-05-13,May 2025,Tuesday,M1,Torno CNC,Manhã,Carlos Silva,147.0,160,27.0,Falha mecânica,79.2,0.91875,Ótimo,0.36363636363636365,5
2025-05-12,May 2025,Monday,M5,Solda Robotica,Noite,Pedro Santos,123.0,120,0.0,Sem parada,60.4,1.0,Ótimo,0.1958041958041958,5
2025-05-23,May 2025,Friday,M2,Fresadora,Manhã,Pedro Santos,205.0,180,0.0,Sem parada,85.1,1.0,Ótimo,0.7692307692307693,5
2025-05-01,May 2025,Thursday,M1,Torno CNC,Tarde,João Pereira,159.0,160,0.0,Sem parada,81.1,0.99375,Ótimo,0.44755244755244755,5
2025-06-16,June 2025,Monday,M4,Injetora,Tarde,Carlos Silva,203.0,200,0.0,Sem parada,91.2,1.0,Ótimo,0.7552447552447552,6
2025-02-11,February 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Pedro Santos,118.0,140,56.0,Falha mecânica,95.2,0.8428571428571429,Normal,0.16083916083916083,2
2025-05-22,May 2025,Thursday,M2,Fresadora,Noite,Carlos Silva,188.0,180,0.0,Sem parada,85.8,1.0,Ótimo,0.6503496503496503,5
2025-04-16,April 2025,Wednesday,M4,Injetora,Noite,Ana Souza,189.0,200,0.0,Sem parada,95.2,0.945,Ótimo,0.6573426573426573,4
2025-04-28,April 2025,Monday,M4,Injetora,Noite,Ana Souza,208.0,200,0.0,Sem parada,93.7,1.0,Ótimo,0.7902097902097902,4
2025-06-18,June 2025,Wednesday,M2,Fresadora,Tarde,Carlos Silva,160.0,180,0.0,Sem parada,82.9,0.8888888888888888,Ótimo,0.45454545454545453,6
2025-06-02,June 2025,Monday,M4,Injetora,Noite,Ana Souza,185.0,200,0.0,Sem parada,100.9,0.925,Ótimo,0.6293706293706294,6
2025-06-09,June 2025,Monday,M1,Torno CNC,Manhã,Pedro Santos,139.0,160,0.0,Sem parada,71.0,0.86875,Ótimo,0.3076923076923077,6
2025-05-12,May 2025,Monday,M1,Torno CNC,Noite,Pedro Santos,159.0,160,0.0,Sem parada,70.8,0.99375,Ótimo,0.44755244755244755,5
2025-03-04,March 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,166.0,180,0.0,Sem parada,84.3,0.9222222222222223,Ótimo,0.4965034965034965,3
2025-06-16,June 2025,Monday,M3,Prensa Hidráulica,Tarde,João Pereira,119.0,140,0.0,Sem parada,89.8,0.85,Ótimo,0.16783216783216784,6
2025-04-28,April 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,118.0,120,0.0,Sem parada,71.6,0.9833333333333333,Ótimo,0.16083916083916083,4
2025-06-10,June 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Maria Lima,165.0,140,0.0,Sem parada,94.4,1.0,Ótimo,0.48951048951048953,6
2025-06-09,June 2025,Monday,M2,Fresadora,Noite,Ana Souza,187.0,180,0.0,Sem parada,87.8,1.0,Ótimo,0.6433566433566433,6
2025-01-30,January 2025,Thursday,M1,Torno CNC,Noite,Carlos Silva,147.0,160,0.0,Sem parada,66.7,0.91875,Ótimo,0.36363636363636365,1
2025-03-03,March 2025,Monday,M2,Fresadora,Manhã,Carlos Silva,193.0,180,0.0,Sem parada,83.5,1.0,Ótimo,0.6853146853146853,3
2025-05-14,May 2025,Wednesday,M4,Injetora,Manhã,Ana Souza,208.0,200,0.0,Sem parada,101.1,1.0,Ótimo,0.7902097902097902,5
2025-05-19,May 2025,Monday,M4,Injetora,Manhã,Carlos Silva,218.0,200,0.0,Sem parada,89.5,1.0,Ótimo,0.8601398601398601,5
2025-03-07,March 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,202.0,180,0.0,Sem parada,87.5,1.0,Ótimo,0.7482517482517482,3
2025-05-09,May 2025,Friday,M1,Torno CNC,Noite,Carlos Silva,163.0,160,0.0,Sem parada,79.1,1.0,Ótimo,0.4755244755244755,5
2025-04-30,April 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,129.0,140,0.0,Sem parada,117.85,0.9214285714285714,Ótimo,0.23776223776223776,4
2025-04-01,April 2025,Tuesday,M5,Solda Robotica,Manhã,João Pereira,117.0,120,31.0,Setup de máquina,68.2,0.975,Ótimo,0.15384615384615385,4
2025-02-27,February 2025,Thursday,M5,Solda Robotica,Manhã,Carlos Silva,131.0,120,0.0,Sem parada,64.0,1.0,Ótimo,0.2517482517482518,2
2025-02-28,February 2025,Friday,M1,Torno CNC,Noite,Ana Souza,162.0,160,0.0,Sem parada,67.9,1.0,Ótimo,0.46853146853146854,2
2025-05-02,May 2025,Friday,M1,Torno CNC,Tarde,Pedro Santos,157.0,160,0.0,Sem parada,75.0,0.98125,Ótimo,0.43356643356643354,5
2025-05-12,May 2025,Monday,M2,Fresadora,Noite,Pedro Santos,182.0,180,0.0,Sem parada,98.5,1.0,Ótimo,0.6083916083916084,5
2025-05-12,May 2025,Monday,M5,Solda Robotica,Tarde,Maria Lima,124.0,120,0.0,Sem parada,71.8,1.0,Ótimo,0.20279720279720279,5
2025-04-28,April 2025,Monday,M2,Fresadora,Manhã,Ana Souza,175.0,180,0.0,Sem parada,83.6,0.9722222222222222,Ótimo,0.5594405594405595,4
2025-06-25,June 2025,Wednesday,M5,Solda Robotica,Manhã,Ana Souza,96.0,120,30.0,Manutenção preventiva,72.4,0.8,Normal,0.006993006993006993,6
2025-04-28,April 2025,Monday,M4,Injetora,Manhã,Ana Souza,178.0,200,0.0,Sem parada,88.4,0.89,Ótimo,0.5804195804195804,4
2025-05-20,May 2025,Tuesday,M4,Injetora,Noite,João Pereira,201.0,200,0.0,Sem parada,93.9,1.0,Ótimo,0.7412587412587412,5
2025-05-08,May 2025,Thursday,M3,Prensa Hidráulica,Manhã,Maria Lima,140.0,140,0.0,Sem parada,92.8,1.0,Ótimo,0.3146853146853147,5
2025-05-22,May 2025,Thursday,M5,Solda Robotica,Noite,Maria Lima,99.0,120,40.0,Falha mecânica,68.0,0.825,Normal,0.027972027972027972,5
2025-06-04,June 2025,Wednesday,M5,Solda Robotica,Tarde,Pedro Santos,119.0,120,0.0,Sem parada,67.1,0.9916666666666667,Ótimo,0.16783216783216784,6
2025-05-07,May 2025,Wednesday,M2,Fresadora,Tarde,Maria Lima,174.0,180,0.0,Sem parada,92.8,0.9666666666666667,Ótimo,0.5524475524475524,5
2025-06-24,June 2025,Tuesday,M1,Torno CNC,Tarde,Maria Lima,139.0,160,0.0,Sem parada,47.849999999999994,0.86875,Ótimo,0.3076923076923077,6
2025-06-20,June 2025,Friday,M3,Prensa Hidráulica,Noite,João Pereira,140.0,140,0.0,Sem parada,89.2,1.0,Ótimo,0.3146853146853147,6
2025-06-03,June 2025,Tuesday,M3,Prensa Hidráulica,Noite,Maria Lima,136.0,140,0.0,Sem parada,88.9,0.9714285714285714,Ótimo,0.2867132867132867,6
2025-06-17,June 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,210.0,180,0.0,Sem parada,91.7,1.0,Ótimo,0.8041958041958042,6
2025-03-17,March 2025,Monday,M1,Torno CNC,Manhã,Ana Souza,146.0,160,0.0,Sem parada,60.4,0.9125,Ótimo,0.35664335664335667,3
2025-03-03,March 2025,Monday,M1,Torno CNC,Manhã,Pedro Santos,164.0,160,0.0,Sem parada,87.5,1.0,Ótimo,0.4825174825174825,3
2025-04-04,April 2025,Friday,M3,Prensa Hidráulica,Tarde,Carlos Silva,98.0,140,33.0,Falta de insumo,90.9,0.7,Normal,0.02097902097902098,4
2025-06-16,June 2025,Monday,M4,Injetora,Noite,Ana Souza,164.0,200,0.0,Sem parada,101.0,0.82,Normal,0.4825174825174825,6
2025-02-21,February 2025,Friday,M1,Torno CNC,Tarde,Pedro Santos,171.0,160,0.0,Sem parada,77.5,1.0,Ótimo,0.5314685314685315,2
2025-03-05,March 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,134.0,140,22.0,Falha mecânica,85.1,0.9571428571428572,Ótimo,0.2727272727272727,3
2025-02-24,February 2025,Monday,M3,Prensa Hidráulica,Tarde,Pedro Santos,158.0,140,0.0,Sem parada,95.0,1.0,Ótimo,0.4405594405594406,2
2025-04-14,April 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,140.0,120,0.0,Sem parada,68.8,1.0,Ótimo,0.3146853146853147,4
2025-04-29,April 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,146.0,140,0.0,Sem parada,85.4,1.0,Ótimo,0.35664335664335667,4
2025-06-10,June 2025,Tuesday,M5,Solda Robotica,Manhã,Pedro Santos,126.0,120,0.0,Sem parada,64.3,1.0,Ótimo,0.21678321678321677,6
2025-04-21,April 2025,Monday,M5,Solda Robotica,Tarde,Pedro Santos,114.0,120,0.0,Sem parada,61.5,0.95,Ótimo,0.13286713286713286,4
2025-02-18,February 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,134.0,120,0.0,Sem parada,76.9,1.0,Ótimo,0.2727272727272727,2
2025-04-09,April 2025,Wednesday,M4,Injetora,Manhã,Carlos Silva,159.0,200,0.0,Sem parada,94.0,0.795,Normal,0.44755244755244755,4
2025-02-20,February 2025,Thursday,M1,Torno CNC,Manhã,Carlos Silva,155.0,160,0.0,Sem parada,73.3,0.96875,Ótimo,0.4195804195804196,2
2025-04-22,April 2025,Tuesday,M4,Injetora,Manhã,Pedro Santos,214.0,200,0.0,Sem parada,100.2,1.0,Ótimo,0.8321678321678322,4
2025-06-05,June 2025,Thursday,M5,Solda Robotica,Tarde,Pedro Santos,105.0,120,60.0,Falta de insumo,59.4,0.875,Ótimo,0.06993006993006994,6
2025-03-11,March 2025,Tuesday,M5,Solda Robotica,Tarde,Ana Souza,139.0,120,0.0,Sem parada,76.0,1.0,Ótimo,0.3076923076923077,3
2025-06-17,June 2025,Tuesday,M3,Prensa Hidráulica,Noite,Maria Lima,132.0,140,0.0,Sem parada,85.4,0.9428571428571428,Ótimo,0.25874125874125875,6
2025-05-14,May 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,172.0,180,0.0,Sem parada,87.4,0.9555555555555556,Ótimo,0.5384615384615384,5
2025-02-14,February 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,179.0,180,0.0,Sem parada,77.8,0.9944444444444445,Ótimo,0.5874125874125874,2
2025-01-09,January 2025,Thursday,M2,Fresadora,Noite,Maria Lima,173.0,180,0.0,Sem parada,89.3,0.9611111111111111,Ótimo,0.5454545454545454,1
2025-04-07,April 2025,Monday,M1,Torno CNC,Manhã,João Pereira,151.0,160,0.0,Sem parada,73.0,0.94375,Ótimo,0.3916083916083916,4
2025-02-21,February 2025,Friday,M3,Prensa Hidráulica,Noite,Pedro Santos,143.0,140,0.0,Sem parada,86.2,1.0,Ótimo,0.3356643356643357,2
2025-04-29,April 2025,Tuesday,M2,Fresadora,Tarde,Maria Lima,209.0,180,0.0,Sem parada,79.3,1.0,Ótimo,0.7972027972027972,4
2025-03-11,March 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,142.0,140,0.0,Sem parada,94.7,1.0,Ótimo,0.32867132867132864,3
2025-03-21,March 2025,Friday,M3,Prensa Hidráulica,Noite,Carlos Silva,133.0,140,0.0,Sem parada,94.0,0.95,Ótimo,0.26573426573426573,3
2025-05-29,May 2025,Thursday,M3,Prensa Hidráulica,Noite,Maria Lima,147.0,140,0.0,Sem parada,80.6,1.0,Ótimo,0.36363636363636365,5
2025-06-10,June 2025,Tuesday,M2,Fresadora,Tarde,Pedro Santos,186.0,180,0.0,Sem parada,90.5,1.0,Ótimo,0.6363636363636364,6
2025-05-19,May 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,119.0,120,39.0,Falha mecânica,71.4,0.9916666666666667,Ótimo,0.16783216783216784,5
2025-03-25,March 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,123.0,140,0.0,Sem parada,93.8,0.8785714285714286,Ótimo,0.1958041958041958,3
2025-05-28,May 2025,Wednesday,M1,Torno CNC,Noite,Maria Lima,146.0,160,0.0,Sem parada,66.8,0.9125,Ótimo,0.35664335664335667,5
2025-04-08,April 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,188.0,180,0.0,Sem parada,91.0,1.0,Ótimo,0.6503496503496503,4
2025-01-20,January 2025,Monday,M4,Injetora,Noite,Maria Lima,175.0,200,0.0,Sem parada,101.4,0.875,Ótimo,0.5594405594405595,1
2025-02-06,February 2025,Thursday,M1,Torno CNC,Noite,Pedro Santos,167.0,160,0.0,Sem parada,80.4,1.0,Ótimo,0.5034965034965035,2
2025-03-14,March 2025,Friday,M5,Solda Robotica,Noite,Carlos Silva,112.0,120,0.0,Sem parada,70.4,0.9333333333333333,Ótimo,0.11888111888111888,3
2025-03-24,March 2025,Monday,M1,Torno CNC,Manhã,João Pereira,158.0,160,0.0,Sem parada,74.2,0.9875,Ótimo,0.4405594405594406,3
2025-02-06,February 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,127.0,140,0.0,Sem parada,95.3,0.9071428571428571,Ótimo,0.22377622377622378,2
2025-03-13,March 2025,Thursday,M1,Torno CNC,Tarde,Carlos Silva,164.0,160,0.0,Sem parada,74.3,1.0,Ótimo,0.4825174825174825,3
2025-06-16,June 2025,Monday,M5,Solda Robotica,Tarde,Não informado,118.0,120,48.0,Falha mecânica,75.4,0.9833333333333333,Ótimo,0.16083916083916083,6
2025-04-25,April 2025,Friday,M4,Injetora,Noite,Pedro Santos,231.0,200,0.0,Sem parada,91.2,1.0,Ótimo,0.951048951048951,4
2025-04-07,April 2025,Monday,M3,Prensa Hidráulica,Noite,Carlos Silva,134.0,140,0.0,Sem parada,94.4,0.9571428571428572,Ótimo,0.2727272727272727,4
2025-02-28,February 2025,Friday,M5,Solda Robotica,Manhã,Pedro Santos,112.0,120,0.0,Sem parada,63.3,0.9333333333333333,Ótimo,0.11888111888111888,2
2025-06-20,June 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,155.0,160,0.0,Sem parada,71.4,0.96875,Ótimo,0.4195804195804196,6
2025-02-26,February 2025,Wednesday,M5,Solda Robotica,Manhã,Carlos Silva,118.0,120,0.0,Sem parada,69.4,0.9833333333333333,Ótimo,0.16083916083916083,2
2025-06-13,June 2025,Friday,M3,Prensa Hidráulica,Tarde,Carlos Silva,133.0,140,0.0,Sem parada,84.1,0.95,Ótimo,0.26573426573426573,6
2025-04-01,April 2025,Tuesday,M1,Torno CNC,Manhã,Ana Souza,134.0,160,0.0,Sem parada,78.7,0.8375,Normal,0.2727272727272727,4
2025-05-27,May 2025,Tuesday,M4,Injetora,Tarde,Ana Souza,213.0,200,0.0,Sem parada,84.4,1.0,Ótimo,0.8251748251748252,5
2025-03-10,March 2025,Monday,M2,Fresadora,Noite,Maria Lima,184.0,180,0.0,Sem parada,93.5,1.0,Ótimo,0.6223776223776224,3
2025-03-05,March 2025,Wednesday,M3,Prensa Hidráulica,Noite,Maria Lima,139.0,140,0.0,Sem parada,85.3,0.9928571428571429,Ótimo,0.3076923076923077,3
2025-01-09,January 2025,Thursday,M3,Prensa Hidráulica,Noite,Carlos Silva,130.0,140,0.0,Sem parada,90.8,0.9285714285714286,Ótimo,0.24475524475524477,1
2025-03-17,March 2025,Monday,M4,Injetora,Manhã,João Pereira,201.5,200,0.0,Sem parada,93.7,1.0,Ótimo,0.7447552447552448,3
2025-06-12,June 2025,Thursday,M4,Injetora,Noite,Carlos Silva,193.0,200,17.0,Setup de máquina,95.3,0.965,Ótimo,0.6853146853146853,6
2025-05-29,May 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,120.0,140,10.0,Falha mecânica,80.6,0.8571428571428571,Ótimo,0.17482517482517482,5
2025-02-07,February 2025,Friday,M1,Torno CNC,Tarde,João Pereira,178.0,160,0.0,Sem parada,76.0,1.0,Ótimo,0.5804195804195804,2
2025-02-17,February 2025,Monday,M3,Prensa Hidráulica,Tarde,Pedro Santos,147.0,140,0.0,Sem parada,92.0,1.0,Ótimo,0.36363636363636365,2
2025-04-10,April 2025,Thursday,M3,Prensa Hidráulica,Manhã,João Pereira,141.0,140,0.0,Sem parada,91.2,1.0,Ótimo,0.32167832167832167,4
2025-04-09,April 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,140.0,140,0.0,Sem parada,85.0,1.0,Ótimo,0.3146853146853147,4
2025-03-27,March 2025,Thursday,M5,Solda Robotica,Noite,Carlos Silva,122.0,120,0.0,Sem parada,71.3,1.0,Ótimo,0.1888111888111888,3
2025-03-13,March 2025,Thursday,M5,Solda Robotica,Noite,João Pereira,134.0,120,0.0,Sem parada,68.6,1.0,Ótimo,0.2727272727272727,3
2025-01-20,January 2025,Monday,M2,Fresadora,Noite,Pedro Santos,157.0,180,0.0,Sem parada,82.0,0.8722222222222222,Ótimo,0.43356643356643354,1
2025-01-13,January 2025,Monday,M5,Solda Robotica,Noite,João Pereira,115.0,120,0.0,Sem parada,70.7,0.9583333333333334,Ótimo,0.13986013986013987,1
2025-04-09,April 2025,Wednesday,M1,Torno CNC,Tarde,Pedro Santos,148.0,160,0.0,Sem parada,80.6,0.925,Ótimo,0.3706293706293706,4
2025-01-03,January 2025,Friday,M4,Injetora,Tarde,Ana Souza,196.0,200,0.0,Sem parada,96.8,0.98,Ótimo,0.7062937062937062,1
2025-04-04,April 2025,Friday,M5,Solda Robotica,Manhã,Maria Lima,130.0,120,0.0,Sem parada,83.8,1.0,Ótimo,0.24475524475524477,4
2025-01-22,January 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,208.0,180,0.0,Sem parada,85.2,1.0,Ótimo,0.7902097902097902,1
2025-05-21,May 2025,Wednesday,M5,Solda Robotica,Tarde,Carlos Silva,121.0,120,0.0,Sem parada,72.2,1.0,Ótimo,0.18181818181818182,5
2025-02-05,February 2025,Wednesday,M2,Fresadora,Manhã,Pedro Santos,187.0,180,0.0,Sem parada,85.9,1.0,Ótimo,0.6433566433566433,2
2025-01-28,January 2025,Tuesday,M2,Fresadora,Manhã,Maria Lima,183.0,180,0.0,Sem parada,88.9,1.0,Ótimo,0.6153846153846154,1
2025-02-07,February 2025,Friday,M5,Solda Robotica,Tarde,João Pereira,130.0,120,17.0,Falha mecânica,65.0,1.0,Ótimo,0.24475524475524477,2
2025-06-09,June 2025,Monday,M2,Fresadora,Manhã,Ana Souza,187.0,180,0.0,Sem parada,92.4,1.0,Ótimo,0.6433566433566433,6
2025-02-06,February 2025,Thursday,M1,Torno CNC,Tarde,Não informado,164.0,160,0.0,Sem parada,78.1,1.0,Ótimo,0.4825174825174825,2
2025-02-25,February 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Ana Souza,128.0,140,0.0,Sem parada,117.85,0.9142857142857143,Ótimo,0.23076923076923078,2
2025-05-22,May 2025,Thursday,M3,Prensa Hidráulica,Tarde,João Pereira,148.0,140,0.0,Sem parada,79.8,1.0,Ótimo,0.3706293706293706,5
2025-04-18,April 2025,Friday,M3,Prensa Hidráulica,Tarde,Ana Souza,139.0,140,0.0,Sem parada,93.3,0.9928571428571429,Ótimo,0.3076923076923077,4
2025-04-11,April 2025,Friday,M3,Prensa Hidráulica,Manhã,Pedro Santos,136.0,140,0.0,Sem parada,90.8,0.9714285714285714,Ótimo,0.2867132867132867,4
2025-05-20,May 2025,Tuesday,M4,Injetora,Tarde,Pedro Santos,224.0,200,0.0,Sem parada,98.0,1.0,Ótimo,0.9020979020979021,5
2025-03-03,March 2025,Monday,M1,Torno CNC,Noite,Maria Lima,161.0,160,0.0,Sem parada,74.5,1.0,Ótimo,0.46153846153846156,3
2025-04-17,April 2025,Thursday,M5,Solda Robotica,Manhã,João Pereira,122.0,120,56.0,Falta de insumo,85.5,1.0,Ótimo,0.1888111888111888,4
2025-05-08,May 2025,Thursday,M1,Torno CNC,Noite,Pedro Santos,185.0,160,0.0,Sem parada,72.3,1.0,Ótimo,0.6293706293706294,5
2025-02-18,February 2025,Tuesday,M4,Injetora,Tarde,João Pereira,226.0,200,0.0,Sem parada,92.7,1.0,Ótimo,0.916083916083916,2
2025-01-07,January 2025,Tuesday,M2,Fresadora,Tarde,Maria Lima,181.0,180,0.0,Sem parada,82.5,1.0,Ótimo,0.6013986013986014,1
2025-01-01,January 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,114.0,120,0.0,Sem parada,68.5,0.95,Ótimo,0.13286713286713286,1
