data,mes,dia_semana,maquina,tipo_maquina,turno,operador,producao,capacidade_maxima,tempo_parado_min,motivo_parada,temperatura_celsius
28/04/2025,April 2025,Monday,M4,Injetora,Noite,Ana Souza,208.0,200,0,Sem parada,93.7
18/06/2025,June 2025,Wednesday,M2,Fresadora,Tarde,Carlos Silva,160.0,180,0,Sem parada,82.9
02/06/2025,June 2025,Monday,M4,Injetora,Noite,Ana Souza,185.0,200,0,Sem parada,100.9
09/06/2025,June 2025,Monday,M1,Torno CNC,Manhã,Pedro Santos,139.0,160,0,Sem parada,71.0
12/05/2025,May 2025,Monday,M1,Torno CNC,Noite,Pedro Santos,159.0,160,0,Sem parada,70.8
04/03/2025,March 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,166.0,180,0,Sem parada,84.3
16/06/2025,June 2025,Monday,M3,Prensa Hidráulica,Tarde,João Pereira,119.0,140,0,Sem parada,89.8
28/04/2025,April 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,118.0,120,0,Sem parada,71.6
10/06/2025,June 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Maria Lima,165.0,140,0,Sem parada,94.4
09/06/2025,June 2025,Monday,M2,Fresadora,Noite,Ana Souza,187.0,180,0,Sem parada,87.8
30/01/2025,January 2025,Thursday,M1,Torno CNC,Noite,Carlos Silva,147.0,160,0,Sem parada,66.7
03/03/2025,March 2025,Monday,M2,Fresadora,Manhã,Carlos Silva,193.0,180,0,Sem parada,83.5
14/05/2025,May 2025,Wednesday,M4,Injetora,Manhã,Ana Souza,208.0,200,0,Sem parada,101.1
19/05/2025,May 2025,Monday,M4,Injetora,Manhã,Carlos Silva,218.0,200,0,Sem parada,89.5
07/03/2025,March 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,202.0,180,0,Sem parada,87.5
09/05/2025,May 2025,Friday,M1,Torno CNC,Noite,Carlos Silva,163.0,160,0,Sem parada,79.1
30/04/2025,April 2025,Wednesday,M3,Prensa Hidráulica,Tarde,Carlos Silva,129.0,140,0,Sem parada,128.0
01/04/2025,April 2025,Tuesday,M5,Solda Robotica,Manhã,João Pereira,117.0,120,31,Setup de máquina,68.2
27/02/2025,February 2025,Thursday,M5,Solda Robotica,Manhã,Carlos Silva,131.0,120,0,Sem parada,64.0
28/02/2025,February 2025,Friday,M1,Torno CNC,Noite,Ana Souza,162.0,160,0,Sem parada,67.9
02/05/2025,May 2025,Friday,M1,Torno CNC,Tarde,Pedro Santos,157.0,160,0,Sem parada,75.0
12/05/2025,May 2025,Monday,M2,Fresadora,Noite,Pedro Santos,182.0,180,0,Sem parada,98.5
12/05/2025,May 2025,Monday,M5,Solda Robotica,Tarde,Maria Lima,124.0,120,0,Sem parada,71.8
28/04/2025,April 2025,Monday,M2,Fresadora,Manhã,Ana Souza,175.0,180,0,Sem parada,83.6
25/06/2025,June 2025,Wednesday,M5,Solda Robotica,Manhã,Ana Souza,96.0,120,30,Manutenção preventiva,72.4
28/04/2025,April 2025,Monday,M4,Injetora,Manhã,Ana Souza,178.0,200,0,Sem parada,88.4
20/05/2025,May 2025,Tuesday,M4,Injetora,Noite,João Pereira,201.0,200,0,Sem parada,93.9
08/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Manhã,Maria Lima,140.0,140,0,Sem parada,92.8
22/05/2025,May 2025,Thursday,M5,Solda Robotica,Noite,Maria Lima,99.0,120,40,Falha mecânica,68.0
04/06/2025,June 2025,Wednesday,M5,Solda Robotica,Tarde,Pedro Santos,119.0,120,0,Sem parada,67.1
07/05/2025,May 2025,Wednesday,M2,Fresadora,Tarde,Maria Lima,174.0,180,0,Sem parada,92.8
24/06/2025,June 2025,Tuesday,M1,Torno CNC,Tarde,Maria Lima,139.0,160,0,Sem parada,36.1
20/06/2025,June 2025,Friday,M3,Prensa Hidráulica,Noite,João Pereira,140.0,140,0,Sem parada,89.2
03/06/2025,June 2025,Tuesday,M3,Prensa Hidráulica,Noite,Maria Lima,136.0,140,0,Sem parada,88.9
17/06/2025,June 2025,Tuesday,M2,Fresadora,Noite,Maria Lima,210.0,180,0,Sem parada,91.7
17/03/2025,March 2025,Monday,M1,Torno CNC,Manhã,Ana Souza,146.0,160,0,Sem parada,60.4
03/03/2025,March 2025,Monday,M1,Torno CNC,Manhã,Pedro Santos,164.0,160,0,Sem parada,87.5
04/04/2025,April 2025,Friday,M3,Prensa Hidráulica,Tarde,Carlos Silva,98.0,140,33,Falta de insumo,90.9
16/06/2025,June 2025,Monday,M4,Injetora,Noite,Ana Souza,164.0,200,0,Sem parada,101.0
21/02/2025,February 2025,Friday,M1,Torno CNC,Tarde,Pedro Santos,171.0,160,0,Sem parada,77.5
05/03/2025,March 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,134.0,140,22,Falha mecânica,85.1
24/02/2025,February 2025,Monday,M3,Prensa Hidráulica,Tarde,Pedro Santos,158.0,140,0,Sem parada,95.0
14/04/2025,April 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,140.0,120,0,Sem parada,68.8
29/04/2025,April 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,146.0,140,0,Sem parada,85.4
10/06/2025,June 2025,Tuesday,M5,Solda Robotica,Manhã,Pedro Santos,126.0,120,0,Sem parada,64.3
21/04/2025,April 2025,Monday,M5,Solda Robotica,Tarde,Pedro Santos,114.0,120,0,Sem parada,61.5
18/02/2025,February 2025,Tuesday,M5,Solda Robotica,Noite,João Pereira,134.0,120,0,Sem parada,76.9
09/04/2025,April 2025,Wednesday,M4,Injetora,Manhã,Carlos Silva,159.0,200,0,Sem parada,94.0
20/02/2025,February 2025,Thursday,M1,Torno CNC,Manhã,Carlos Silva,155.0,160,0,Sem parada,73.3
22/04/2025,April 2025,Tuesday,M4,Injetora,Manhã,Pedro Santos,214.0,200,0,Sem parada,100.2
05/06/2025,June 2025,Thursday,M5,Solda Robotica,Tarde,Pedro Santos,105.0,120,60,Falta de insumo,59.4
11/03/2025,March 2025,Tuesday,M5,Solda Robotica,Tarde,Ana Souza,139.0,120,0,Sem parada,76.0
17/06/2025,June 2025,Tuesday,M3,Prensa Hidráulica,Noite,Maria Lima,132.0,140,0,Sem parada,85.4
14/05/2025,May 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,172.0,180,0,Sem parada,87.4
14/02/2025,February 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,179.0,180,0,Sem parada,77.8
09/01/2025,January 2025,Thursday,M2,Fresadora,Noite,Maria Lima,173.0,180,0,Sem parada,89.3
07/04/2025,April 2025,Monday,M1,Torno CNC,Manhã,João Pereira,151.0,160,0,Sem parada,73.0
21/02/2025,February 2025,Friday,M3,Prensa Hidráulica,Noite,Pedro Santos,143.0,140,0,Sem parada,86.2
29/04/2025,April 2025,Tuesday,M2,Fresadora,Tarde,Maria Lima,209.0,180,0,Sem parada,79.3
11/03/2025,March 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Pedro Santos,142.0,140,0,Sem parada,94.7
21/03/2025,March 2025,Friday,M3,Prensa Hidráulica,Noite,Carlos Silva,133.0,140,0,Sem parada,94.0
29/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Noite,Maria Lima,147.0,140,0,Sem parada,80.6
10/06/2025,June 2025,Tuesday,M2,Fresadora,Tarde,Pedro Santos,186.0,180,0,Sem parada,90.5
19/05/2025,May 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,,120,39,Falha mecânica,71.4
25/03/2025,March 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,123.0,140,0,Sem parada,93.8
28/05/2025,May 2025,Wednesday,M1,Torno CNC,Noite,Maria Lima,146.0,160,0,Sem parada,66.8
08/04/2025,April 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,188.0,180,0,Sem parada,91.0
20/01/2025,January 2025,Monday,M4,Injetora,Noite,Maria Lima,175.0,200,0,Sem parada,101.4
06/02/2025,February 2025,Thursday,M1,Torno CNC,Noite,Pedro Santos,167.0,160,0,Sem parada,80.4
14/03/2025,March 2025,Friday,M5,Solda Robotica,Noite,Carlos Silva,112.0,120,0,Sem parada,70.4
24/03/2025,March 2025,Monday,M1,Torno CNC,Manhã,João Pereira,158.0,160,0,Sem parada,74.2
06/02/2025,February 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,127.0,140,0,Sem parada,95.3
13/03/2025,March 2025,Thursday,M1,Torno CNC,Tarde,Carlos Silva,164.0,160,0,Sem parada,74.3
16/06/2025,June 2025,Monday,M5,Solda Robotica,Tarde,,,120,48,Falha mecânica,75.4
25/04/2025,April 2025,Friday,M4,Injetora,Noite,Pedro Santos,231.0,200,0,Sem parada,91.2
07/04/2025,April 2025,Monday,M3,Prensa Hidráulica,Noite,Carlos Silva,134.0,140,0,Sem parada,94.4
28/02/2025,February 2025,Friday,M5,Solda Robotica,Manhã,Pedro Santos,112.0,120,0,Sem parada,63.3
20/06/2025,June 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,155.0,160,0,Sem parada,71.4
26/02/2025,February 2025,Wednesday,M5,Solda Robotica,Manhã,Carlos Silva,118.0,120,0,Sem parada,69.4
13/06/2025,June 2025,Friday,M3,Prensa Hidráulica,Tarde,Carlos Silva,133.0,140,0,Sem parada,84.1
01/04/2025,April 2025,Tuesday,M1,Torno CNC,Manhã,Ana Souza,134.0,160,0,Sem parada,78.7
27/05/2025,May 2025,Tuesday,M4,Injetora,Tarde,Ana Souza,213.0,200,0,Sem parada,84.4
10/03/2025,March 2025,Monday,M2,Fresadora,Noite,Maria Lima,184.0,180,0,Sem parada,93.5
05/03/2025,March 2025,Wednesday,M3,Prensa Hidráulica,Noite,Maria Lima,139.0,140,0,Sem parada,85.3
09/01/2025,January 2025,Thursday,M3,Prensa Hidráulica,Noite,Carlos Silva,130.0,140,0,Sem parada,90.8
17/03/2025,March 2025,Monday,M4,Injetora,Manhã,João Pereira,,200,0,Sem parada,93.7
12/06/2025,June 2025,Thursday,M4,Injetora,Noite,Carlos Silva,193.0,200,17,Setup de máquina,95.3
29/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,120.0,140,10,Falha mecânica,80.6
07/02/2025,February 2025,Friday,M1,Torno CNC,Tarde,João Pereira,178.0,160,0,Sem parada,76.0
17/02/2025,February 2025,Monday,M3,Prensa Hidráulica,Tarde,Pedro Santos,147.0,140,0,Sem parada,92.0
10/04/2025,April 2025,Thursday,M3,Prensa Hidráulica,Manhã,João Pereira,141.0,140,0,Sem parada,91.2
09/04/2025,April 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,140.0,140,0,Sem parada,85.0
27/03/2025,March 2025,Thursday,M5,Solda Robotica,Noite,Carlos Silva,122.0,120,0,Sem parada,71.3
13/03/2025,March 2025,Thursday,M5,Solda Robotica,Noite,João Pereira,134.0,120,0,Sem parada,68.6
20/01/2025,January 2025,Monday,M2,Fresadora,Noite,Pedro Santos,157.0,180,0,Sem parada,82.0
13/01/2025,January 2025,Monday,M5,Solda Robotica,Noite,João Pereira,115.0,120,0,Sem parada,70.7
09/04/2025,April 2025,Wednesday,M1,Torno CNC,Tarde,Pedro Santos,148.0,160,0,Sem parada,80.6
03/01/2025,January 2025,Friday,M4,Injetora,Tarde,Ana Souza,196.0,200,0,Sem parada,96.8
04/04/2025,April 2025,Friday,M5,Solda Robotica,Manhã,Maria Lima,130.0,120,0,Sem parada,83.8
22/01/2025,January 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,208.0,180,0,Sem parada,85.2
21/05/2025,May 2025,Wednesday,M5,Solda Robotica,Tarde,Carlos Silva,121.0,120,0,Sem parada,72.2
05/02/2025,February 2025,Wednesday,M2,Fresadora,Manhã,Pedro Santos,187.0,180,0,Sem parada,85.9
28/01/2025,January 2025,Tuesday,M2,Fresadora,Manhã,Maria Lima,183.0,180,0,Sem parada,88.9
07/02/2025,February 2025,Friday,M5,Solda Robotica,Tarde,João Pereira,130.0,120,17,Falha mecânica,65.0
09/06/2025,June 2025,Monday,M2,Fresadora,Manhã,Ana Souza,187.0,180,0,Sem parada,92.4
06/02/2025,February 2025,Thursday,M1,Torno CNC,Tarde,,164.0,160,0,Sem parada,78.1
25/02/2025,February 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Ana Souza,128.0,140,0,Sem parada,134.7
22/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Tarde,João Pereira,148.0,140,0,Sem parada,79.8
18/04/2025,April 2025,Friday,M3,Prensa Hidráulica,Tarde,Ana Souza,139.0,140,0,Sem parada,93.3
11/04/2025,April 2025,Friday,M3,Prensa Hidráulica,Manhã,Pedro Santos,136.0,140,0,Sem parada,90.8
20/05/2025,May 2025,Tuesday,M4,Injetora,Tarde,Pedro Santos,224.0,200,0,Sem parada,98.0
03/03/2025,March 2025,Monday,M1,Torno CNC,Noite,Maria Lima,161.0,160,0,Sem parada,74.5
17/04/2025,April 2025,Thursday,M5,Solda Robotica,Manhã,João Pereira,122.0,120,56,Falta de insumo,85.5
08/05/2025,May 2025,Thursday,M1,Torno CNC,Noite,Pedro Santos,185.0,160,0,Sem parada,72.3
18/02/2025,February 2025,Tuesday,M4,Injetora,Tarde,João Pereira,226.0,200,0,Sem parada,92.7
07/01/2025,January 2025,Tuesday,M2,Fresadora,Tarde,Maria Lima,181.0,180,0,Sem parada,82.5
01/01/2025,January 2025,Wednesday,M5,Solda Robotica,Noite,Maria Lima,114.0,120,-1,Sem parada,68.5
21/04/2025,April 2025,Monday,M4,Injetora,Tarde,Pedro Santos,183.0,200,0,Sem parada,88.2
09/04/2025,April 2025,Wednesday,M5,Solda Robotica,Noite,Carlos Silva,123.0,120,13,Setup de máquina,73.6
14/02/2025,February 2025,Friday,M5,Solda Robotica,Manhã,João Pereira,119.0,120,0,Sem parada,64.2
05/02/2025,February 2025,Wednesday,M2,Fresadora,Tarde,Pedro Santos,167.0,180,0,Sem parada,88.5
17/01/2025,January 2025,Friday,M3,Prensa Hidráulica,Tarde,Ana Souza,164.0,140,0,Sem parada,86.2
12/03/2025,March 2025,Wednesday,M5,Solda Robotica,Tarde,Pedro Santos,138.0,120,0,Sem parada,77.7
21/01/2025,January 2025,Tuesday,M3,Prensa Hidráulica,Manhã,Pedro Santos,136.0,140,0,Sem parada,93.6
14/03/2025,March 2025,Friday,M4,Injetora,Noite,Carlos Silva,183.0,200,0,Sem parada,95.3
10/04/2025,April 2025,Thursday,M4,Injetora,Noite,Carlos Silva,200.0,200,0,Sem parada,96.2
24/03/2025,March 2025,Monday,M3,Prensa Hidráulica,Noite,Carlos Silva,138.0,140,0,Sem parada,94.8
31/01/2025,January 2025,Friday,M3,Prensa Hidráulica,Tarde,Maria Lima,124.0,140,0,Sem parada,86.1
16/06/2025,June 2025,Monday,M1,Torno CNC,Noite,Ana Souza,177.0,160,0,Sem parada,76.6
07/03/2025,March 2025,Friday,M5,Solda Robotica,Noite,Pedro Santos,109.0,120,58,Falha mecânica,73.7
12/06/2025,June 2025,Thursday,M3,Prensa Hidráulica,Noite,João Pereira,149.0,140,0,Sem parada,89.8
28/01/2025,January 2025,Tuesday,M4,Injetora,Tarde,João Pereira,201.0,200,0,Sem parada,92.6
11/06/2025,June 2025,Wednesday,M1,Torno CNC,Manhã,Maria Lima,153.0,160,0,Sem parada,68.7
04/04/2025,April 2025,Friday,M4,Injetora,Noite,Pedro Santos,207.0,200,0,Sem parada,97.5
30/04/2025,April 2025,Wednesday,M1,Torno CNC,Manhã,Carlos Silva,139.0,160,0,Sem parada,65.6
12/06/2025,June 2025,Thursday,M4,Injetora,Tarde,Carlos Silva,,200,38,Manutenção preventiva,91.9
20/05/2025,May 2025,Tuesday,M1,Torno CNC,Manhã,Pedro Santos,135.0,160,0,Sem parada,74.7
12/02/2025,February 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,175.0,180,0,Sem parada,86.1
30/06/2025,June 2025,Monday,M4,Injetora,Noite,Maria Lima,199.0,200,0,Sem parada,93.9
18/03/2025,March 2025,Tuesday,M2,Fresadora,Noite,Pedro Santos,163.0,180,59,Falha mecânica,80.8
24/01/2025,January 2025,Friday,M5,Solda Robotica,Noite,Pedro Santos,116.0,120,50,Falta de insumo,67.1
03/04/2025,April 2025,Thursday,M2,Fresadora,Noite,Carlos Silva,191.0,180,0,Sem parada,88.8
20/01/2025,January 2025,Monday,M3,Prensa Hidráulica,Manhã,,140.0,140,0,Sem parada,90.2
15/01/2025,January 2025,Wednesday,M4,Injetora,Noite,Carlos Silva,186.0,200,0,Sem parada,105.5
28/05/2025,May 2025,Wednesday,M2,Fresadora,Tarde,Pedro Santos,194.0,180,12,Falha mecânica,86.6
10/03/2025,March 2025,Monday,M4,Injetora,Manhã,Carlos Silva,220.0,200,0,Sem parada,98.4
06/02/2025,February 2025,Thursday,M4,Injetora,Noite,Pedro Santos,201.0,200,0,Sem parada,92.7
06/03/2025,March 2025,Thursday,M5,Solda Robotica,Manhã,Ana Souza,129.0,120,0,Sem parada,66.2
21/05/2025,May 2025,Wednesday,M1,Torno CNC,Manhã,João Pereira,129.0,160,22,Setup de máquina,70.7
17/06/2025,June 2025,Tuesday,M4,Injetora,Tarde,Maria Lima,217.0,200,0,Sem parada,98.0
16/04/2025,April 2025,Wednesday,M2,Fresadora,Tarde,Maria Lima,142.0,180,0,Sem parada,86.0
21/02/2025,February 2025,Friday,M4,Injetora,Tarde,Maria Lima,205.0,200,0,Sem parada,97.1
13/05/2025,May 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,197.0,180,0,Sem parada,84.7
07/04/2025,April 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,153.0,160,0,Sem parada,75.8
07/04/2025,April 2025,Monday,M2,Fresadora,Noite,Maria Lima,175.0,180,40,Setup de máquina,80.7
13/05/2025,May 2025,Tuesday,M1,Torno CNC,Tarde,João Pereira,159.0,160,0,Sem parada,68.0
28/05/2025,May 2025,Wednesday,M4,Injetora,Tarde,Maria Lima,184.0,200,0,Sem parada,98.0
14/04/2025,April 2025,Monday,M4,Injetora,Manhã,João Pereira,194.0,200,0,Sem parada,95.0
20/01/2025,January 2025,Monday,M4,Injetora,Tarde,Carlos Silva,211.0,200,0,Sem parada,89.4
03/01/2025,January 2025,Friday,M2,Fresadora,Tarde,Pedro Santos,185.0,180,0,Sem parada,81.8
13/03/2025,March 2025,Thursday,M4,Injetora,Tarde,Pedro Santos,,200,0,Sem parada,94.0
17/02/2025,February 2025,Monday,M5,Solda Robotica,Tarde,Maria Lima,113.0,120,0,Sem parada,67.6
15/05/2025,May 2025,Thursday,M4,Injetora,Noite,Pedro Santos,190.0,200,0,Sem parada,96.6
19/05/2025,May 2025,Monday,M3,Prensa Hidráulica,Noite,Maria Lima,150.0,140,0,Sem parada,88.8
27/06/2025,June 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,147.0,160,0,Sem parada,77.1
09/05/2025,May 2025,Friday,M4,Injetora,Tarde,Ana Souza,213.0,200,0,Sem parada,91.8
09/01/2025,January 2025,Thursday,M1,Torno CNC,Tarde,Pedro Santos,146.0,160,0,Sem parada,77.4
07/05/2025,May 2025,Wednesday,M5,Solda Robotica,Tarde,Ana Souza,129.0,120,0,Sem parada,76.7
25/03/2025,March 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,112.0,120,39,Falha mecânica,66.2
21/02/2025,February 2025,Friday,M4,Injetora,Manhã,Ana Souza,198.0,200,0,Sem parada,96.6
08/05/2025,May 2025,Thursday,M2,Fresadora,Tarde,Carlos Silva,202.0,180,0,Sem parada,89.3
13/03/2025,March 2025,Thursday,M4,Injetora,Noite,João Pereira,185.0,200,0,Sem parada,90.9
23/01/2025,January 2025,Thursday,M1,Torno CNC,Tarde,Pedro Santos,139.0,160,0,Sem parada,76.0
01/01/2025,January 2025,Wednesday,M5,Solda Robotica,Tarde,Carlos Silva,108.0,120,0,Sem parada,71.9
30/01/2025,January 2025,Thursday,M1,Torno CNC,Manhã,João Pereira,138.0,160,0,Sem parada,82.6
26/02/2025,February 2025,Wednesday,m1,Torno CNC,Manhã,Ana Souza,161.0,160,0,Sem parada,72.9
05/02/2025,February 2025,Wednesday,M5,Solda Robotica,Manhã,Carlos Silva,125.0,120,0,Sem parada,62.1
01/05/2025,May 2025,Thursday,M3,Prensa Hidráulica,Tarde,Pedro Santos,138.0,140,34,Manutenção preventiva,78.8
16/01/2025,January 2025,Thursday,M1,Torno CNC,Tarde,João Pereira,160.0,160,0,Sem parada,71.6
20/03/2025,March 2025,Thursday,M1,Torno CNC,Manhã,Pedro Santos,165.0,160,0,Sem parada,74.9
02/01/2025,January 2025,Thursday,M2,Fresadora,Noite,Ana Souza,190.0,180,0,Sem parada,85.9
03/03/2025,March 2025,Monday,M1,Torno CNC,Tarde,Ana Souza,159.0,160,0,Sem parada,79.2
20/06/2025,June 2025,Friday,M5,Solda Robotica,Manhã,Ana Souza,125.0,120,0,Sem parada,65.7
21/05/2025,May 2025,Wednesday,M3,Prensa Hidráulica,Noite,João Pereira,120.0,140,9,Manutenção preventiva,75.8
17/04/2025,April 2025,Thursday,M5,Solda Robotica,Noite,Maria Lima,125.0,120,0,Sem parada,74.4
22/05/2025,May 2025,Thursday,M5,Solda Robotica,Tarde,Ana Souza,114.0,120,0,Sem parada,71.0
19/03/2025,March 2025,Wednesday,M3,Prensa Hidráulica,Manhã,Carlos Silva,116.0,140,0,Sem parada,87.0
29/04/2025,April 2025,Tuesday,M3,Prensa Hidráulica,Tarde,Ana Souza,135.0,140,0,Sem parada,88.5
29/05/2025,May 2025,Thursday,M1,Torno CNC,Manhã,Carlos Silva,172.0,160,0,Sem parada,77.6
21/02/2025,February 2025,Friday,M3,Prensa Hidráulica,Tarde,,158.0,140,0,Sem parada,84.3
25/06/2025,June 2025,Wednesday,M4,Injetora,Noite,Ana Souza,187.0,200,0,Sem parada,91.2
05/03/2025,March 2025,Wednesday,M4,Injetora,Noite,Ana Souza,178.0,200,0,Sem parada,86.9
31/03/2025,March 2025,Monday,M5,Solda Robotica,Manhã,Ana Souza,102.0,120,0,Sem parada,67.3
17/01/2025,January 2025,Friday,M4,Injetora,Manhã,Pedro Santos,235.0,200,0,Sem parada,91.0
18/06/2025,June 2025,Wednesday,M3,Prensa Hidráulica,Manhã,João Pereira,137.0,140,0,Sem parada,92.0
02/04/2025,April 2025,Wednesday,M1,Torno CNC,Manhã,João Pereira,137.0,160,0,Sem parada,81.3
06/03/2025,March 2025,Thursday,M4,Injetora,Manhã,Maria Lima,219.0,200,0,Sem parada,91.7
20/05/2025,May 2025,Tuesday,M5,Solda Robotica,Noite,Carlos Silva,123.0,120,0,Sem parada,69.2
09/06/2025,June 2025,Monday,M4,Injetora,Tarde,Maria Lima,189.0,200,0,Sem parada,93.0
18/02/2025,February 2025,Tuesday,m1,Torno CNC,Manhã,Maria Lima,166.0,160,0,Sem parada,72.1
11/04/2025,April 2025,Friday,M1,Torno CNC,Noite,Carlos Silva,180.0,160,0,Sem parada,69.9
13/02/2025,February 2025,Thursday,M4,Injetora,Manhã,Ana Souza,199.0,200,0,Sem parada,96.2
28/05/2025,May 2025,Wednesday,M4,Injetora,Manhã,Pedro Santos,198.0,200,0,Sem parada,92.9
21/03/2025,March 2025,Friday,M1,Torno CNC,Tarde,Pedro Santos,132.0,160,0,Sem parada,79.2
11/03/2025,March 2025,Tuesday,M5,Solda Robotica,Manhã,Carlos Silva,134.0,120,0,Sem parada,50.0
23/01/2025,January 2025,Thursday,M5,Solda Robotica,Manhã,João Pereira,113.0,120,0,Sem parada,67.6
02/01/2025,January 2025,Thursday,M3,Prensa Hidráulica,Manhã,Pedro Santos,138.0,140,0,Sem parada,88.5
06/05/2025,May 2025,Tuesday,M1,Torno CNC,Noite,Carlos Silva,147.0,160,0,Sem parada,65.2
12/02/2025,February 2025,Wednesday,M4,Injetora,Manhã,Ana Souza,,200,0,Sem parada,96.0
21/04/2025,April 2025,Monday,M5,Solda Robotica,Noite,Carlos Silva,109.0,120,0,Sem parada,76.2
27/01/2025,January 2025,Monday,M3,Prensa Hidráulica,Manhã,Ana Souza,153.0,140,0,Sem parada,91.3
31/03/2025,March 2025,Monday,M4,Injetora,Tarde,Maria Lima,227.0,200,0,Sem parada,106.2
24/04/2025,April 2025,Thursday,M1,Torno CNC,Manhã,Ana Souza,167.0,160,0,Sem parada,69.9
05/02/2025,February 2025,Wednesday,M4,Injetora,Tarde,Maria Lima,211.0,200,0,Sem parada,92.2
17/03/2025,March 2025,Monday,M4,Injetora,Tarde,João Pereira,195.0,200,0,Sem parada,87.2
14/05/2025,May 2025,Wednesday,M5,Solda Robotica,Manhã,Ana Souza,119.0,120,0,Sem parada,65.5
22/05/2025,May 2025,Thursday,M1,Torno CNC,Manhã,Maria Lima,128.0,160,0,Sem parada,71.7
31/01/2025,January 2025,Friday,M5,Solda Robotica,Tarde,Maria Lima,117.0,120,0,Sem parada,68.1
13/03/2025,March 2025,Thursday,M2,Fresadora,Tarde,Ana Souza,163.0,180,0,Sem parada,70.6
05/05/2025,May 2025,Monday,M5,Solda Robotica,Manhã,Maria Lima,124.0,120,0,Sem parada,63.2
06/06/2025,June 2025,Friday,M2,Fresadora,Noite,Pedro Santos,178.0,180,0,Sem parada,79.0
13/01/2025,January 2025,Monday,M4,Injetora,Tarde,João Pereira,185.0,200,0,Sem parada,94.7
06/06/2025,June 2025,Friday,M3,Prensa Hidráulica,Tarde,Pedro Santos,121.0,140,0,Sem parada,84.9
24/03/2025,March 2025,Monday,M1,Torno CNC,Tarde,Pedro Santos,160.0,160,0,Sem parada,80.8
15/04/2025,April 2025,Tuesday,M5,Solda Robotica,Tarde,Carlos Silva,109.0,120,8,Falha mecânica,63.3
12/05/2025,May 2025,Monday,M1,Torno CNC,Tarde,Maria Lima,154.0,160,0,Sem parada,70.4
08/01/2025,January 2025,Wednesday,M5,Solda Robotica,Manhã,Ana Souza,122.0,120,0,Sem parada,74.1
19/05/2025,May 2025,Monday,M5,Solda Robotica,Manhã,João Pereira,131.0,120,0,Sem parada,68.7
31/01/2025,January 2025,Friday,M1,Torno CNC,Manhã,Maria Lima,152.0,160,0,Sem parada,72.3
25/04/2025,April 2025,Friday,M3,Prensa Hidráulica,Noite,Carlos Silva,137.0,140,0,Sem parada,97.3
13/02/2025,February 2025,Thursday,M1,Torno CNC,Tarde,Ana Souza,141.0,160,0,Sem parada,64.0
13/01/2025,January 2025,Monday,M1,Torno CNC,Tarde,Pedro Santos,166.0,160,0,Sem parada,79.3
03/06/2025,June 2025,Tuesday,M2,Fresadora,Manhã,Pedro Santos,196.0,180,0,Sem parada,85.7
08/04/2025,April 2025,Tuesday,M4,Injetora,Manhã,Maria Lima,184.0,200,20,Falha mecânica,102.3
10/06/2025,June 2025,Tuesday,M5,Solda Robotica,Noite,Carlos Silva,113.0,120,10,Setup de máquina,67.9
14/04/2025,April 2025,Monday,M1,Torno CNC,Manhã,João Pereira,139.0,160,0,Sem parada,77.3
16/04/2025,April 2025,Wednesday,M2,Fresadora,Noite,Carlos Silva,186.0,180,0,Sem parada,87.0
01/05/2025,May 2025,Thursday,M2,Fresadora,Tarde,João Pereira,168.0,180,0,Sem parada,84.7
21/03/2025,March 2025,Friday,M2,Fresadora,Noite,João Pereira,187.0,180,-5,Sem parada,83.7
16/05/2025,May 2025,Friday,M2,Fresadora,Tarde,Carlos Silva,181.0,180,0,Sem parada,91.5
